id,title,type,release_year,runtime,genres,imdb_score
tm1045741,Blue Miracle,MOVIE,2021,95,"['family', 'action', 'drama']",6.6
tm855641,Home2Home,MOVIE,2022,110,"['documentation', 'action', 'european']",7.9
ts308689,Misfit: The Series,SHOW,2021,24,['comedy'],7.1
ts272939,The Lost Pirate Kingdom,SHOW,2021,43,"['documentation', 'drama', 'history']",6.6
ts343251,Green Mothers' Club,SHOW,2022,70,"['drama', 'thriller']",6.5
tm473502,83,MOVIE,2021,163,"['drama', 'history', 'sport']",7.5
ts308838,Bad Sport,SHOW,2021,68,"['crime', 'documentation', 'sport']",7.3
tm855075,Rurouni Kenshin: The Beginning,MOVIE,2021,138,"['action', 'drama']",7.4
tm1187913,Honeymoon With My Mother,MOVIE,2022,110,['comedy'],5.8
ts349845,Mr. Good: Cop or Crook?,SHOW,2022,51,"['documentation', 'crime']",6.9
tm1134006,Death to 2021,MOVIE,2021,60,['comedy'],6.3
tm881587,"Vengeance Is Mine, All Others Pay Cash",MOVIE,2021,114,"['romance', 'drama', 'action', 'comedy']",7.0
ts349842,Rhythm + Flow France,SHOW,2022,42,"['reality', 'music']",6.3
tm816591,The Getaway King,MOVIE,2021,100,"['drama', 'action', 'comedy', 'crime']",6.5
tm810504,Yaksha: Ruthless Operations,MOVIE,2022,125,"['action', 'crime', 'thriller']",6.2
tm983270,Outside the Wire,MOVIE,2021,116,"['action', 'scifi', 'thriller', 'fantasy']",5.4
tm1201457,Civil: Ben Crump,MOVIE,2022,101,['documentation'],5.4
ts317422,Saturday Morning All Star Hits!,SHOW,2021,23,"['animation', 'comedy']",7.5
tm982887,The Minimalists: Less Is Now,MOVIE,2021,53,['documentation'],5.9
tm984155,The Devil Below,MOVIE,2021,89,"['horror', 'thriller']",4.2
tm984204,The Seventh Day,MOVIE,2021,87,['horror'],4.5
ts287328,Yasuke,SHOW,2021,29,"['drama', 'action', 'scifi', 'animation', 'fantasy', 'thriller']",6.2
ts302489,Chicago Party Aunt,SHOW,2021,23,"['animation', 'comedy']",5.3
ts304468,Thirty-Nine,SHOW,2022,73,"['drama', 'romance']",7.9
ts108621,Sky Rojo,SHOW,2021,27,"['drama', 'thriller', 'action', 'crime']",6.5
ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,53,"['documentation', 'crime', 'drama']",7.7
tm863919,Extinct,MOVIE,2021,85,"['animation', 'comedy', 'family', 'action']",5.4
tm974195,The Fable: The Killer Who Doesn't Kill,MOVIE,2021,132,"['action', 'comedy', 'thriller']",6.8
tm858000,Rurouni Kenshin: The Final,MOVIE,2021,139,"['drama', 'action']",7.2
ts269493,Headspace Guide to Meditation,SHOW,2021,22,"['documentation', 'animation']",8.4
tm1218547,Bruna Louise: Demolition,MOVIE,2022,65,"['comedy', 'documentation']",4.5
ts287703,Mine,SHOW,2021,70,"['thriller', 'drama']",7.7
ts310376,"Sex, Love & Goop",SHOW,2021,35,"['reality', 'comedy', 'romance']",4.7
ts317612,Love is Blind: Japan,SHOW,2022,57,"['reality', 'romance']",7.1
tm1057343,Prophetess,MOVIE,2021,144,"['drama', 'comedy']",6.8
ts282291,Generation 56K,SHOW,2021,30,"['drama', 'romance', 'comedy']",7.4
tm860261,To All the Boys: Always and Forever,MOVIE,2021,115,"['romance', 'comedy', 'drama']",6.3
ts258415,Elves,SHOW,2021,24,"['thriller', 'family', 'drama', 'fantasy', 'horror', 'scifi']",5.5
tm1106044,100 días con la Tata,MOVIE,2021,82,"['documentation', 'family']",7.9
ts297675,Sexy Beasts,SHOW,2021,23,"['reality', 'romance']",4.6
tm1052498,Aileen Wuornos: American Boogeywoman,MOVIE,2021,85,"['thriller', 'drama', 'horror']",3.7
tm1150256,Tall Girl 2,MOVIE,2022,97,"['comedy', 'romance', 'drama', 'family']",4.7
ts310335,Insiders,SHOW,2021,46,['reality'],4.2
ts301196,Top Secret UFO Projects: Declassified,SHOW,2021,44,['documentation'],5.5
ts250998,Dirty Lines,SHOW,2022,46,"['drama', 'history']",7.4
tm1102868,Nobody Sleeps in the Woods Tonight 2,MOVIE,2021,97,"['horror', 'thriller', 'comedy']",3.9
ts320426,Crime Scene: The Times Square Killer,SHOW,2021,49,"['thriller', 'documentation', 'crime', 'history']",6.5
ts343427,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,25,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",6.5
ts243780,Sharkdog,SHOW,2021,23,"['animation', 'comedy', 'family']",5.8
ts288005,"Nevertheless,",SHOW,2021,70,"['drama', 'romance']",7.2
tm872108,A Week Away,MOVIE,2021,94,"['drama', 'family', 'romance']",5.7
ts246178,Eden,SHOW,2021,25,"['animation', 'drama', 'scifi', 'reality', 'family', 'fantasy', 'action']",6.6
ts283676,Last Chance U: Basketball,SHOW,2021,57,"['documentation', 'sport']",8.3
tm1143898,Jana Gana Mana,MOVIE,2022,161,"['drama', 'thriller', 'crime']",8.3
ts215989,Snabba Cash,SHOW,2021,43,"['crime', 'drama', 'thriller', 'action']",7.6
tm1110389,Single All the Way,MOVIE,2021,99,"['romance', 'comedy', 'drama']",6.1
tm1031976,Dhamaka,MOVIE,2021,104,"['thriller', 'crime', 'drama', 'action']",7.2
ts308511,Back to 15,SHOW,2022,0,"['drama', 'comedy']",6.6
tm1093287,The River Runner,MOVIE,2021,86,"['documentation', 'action']",6.9
tm362072,Monster,MOVIE,2021,98,"['drama', 'crime']",6.5
tm1120509,Never Back Down: Revolt,MOVIE,2021,89,"['action', 'crime', 'drama', 'sport']",4.0
ts320075,Aranyak,SHOW,2021,43,"['thriller', 'drama', 'crime']",7.9
ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,40,"['drama', 'romance']",6.4
tm1091155,Untold: Breaking Point,MOVIE,2021,79,"['documentation', 'sport']",7.6
ts260477,Post Mortem: No One Dies in Skarnes,SHOW,2021,45,"['thriller', 'comedy', 'drama']",7.1
tm1219931,Heart Parade,MOVIE,2022,108,"['comedy', 'romance']",4.9
tm991351,Pelé,MOVIE,2021,108,"['documentation', 'sport']",7.0
ts223450,Move to Heaven,SHOW,2021,52,['drama'],8.6
ts257504,Heirs to the Land,SHOW,2022,54,"['drama', 'history', 'comedy', 'scifi']",7.0
tm1102891,Grudge,MOVIE,2021,104,"['thriller', 'crime', 'drama']",5.5
tm998858,Brian Regan: On the Rocks,MOVIE,2021,58,['comedy'],6.8
tm894254,Penguin Bloom,MOVIE,2021,95,['drama'],6.8
tm983658,Rita Moreno: Just a Girl Who Decided to Go for It,MOVIE,2021,90,['documentation'],7.7
ts312200,I Am Georgina,SHOW,2022,41,['reality'],3.9
ts346500,Wild Babies,SHOW,2022,30,['documentation'],7.7
ts302312,Jaguar,SHOW,2021,45,"['drama', 'war', 'action', 'history']",5.7
ts317720,Coming Out Colton,SHOW,2021,33,['reality'],6.7
tm1003353,Operation Varsity Blues: The College Admissions Scandal,MOVIE,2021,100,"['drama', 'documentation', 'crime']",6.9
ts314395,The Motive,SHOW,2021,35,"['crime', 'documentation']",5.2
tm1020520,A Stand Worthy of Men,MOVIE,2021,120,"['drama', 'comedy']",7.2
tm817075,Furioza,MOVIE,2021,139,"['crime', 'drama', 'action']",6.2
tm1137862,Four to Dinner,MOVIE,2022,104,"['comedy', 'romance']",6.3
tm834847,Seal Team,MOVIE,2021,101,"['animation', 'comedy']",5.5
tm876997,Most Eligible Bachelor,MOVIE,2021,170,"['drama', 'romance']",6.1
tm1204615,Katt Williams: World War III,MOVIE,2022,59,['comedy'],4.6
tm1096769,Lead Me Home,MOVIE,2021,40,['documentation'],7.1
ts255486,Godzilla Singular Point,SHOW,2021,25,"['animation', 'action', 'scifi', 'thriller']",6.5
tm1207096,Snoop Dogg's F*cn Around Comedy Special,MOVIE,2022,67,"['documentation', 'comedy', 'music']",5.2
tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,30,"['animation', 'comedy', 'family']",7.3
ts312094,JAPAN SINKS: People of Hope,SHOW,2021,55,"['scifi', 'war', 'drama']",6.0
tm1166015,The Invisible Thread,MOVIE,2022,90,"['drama', 'family', 'comedy']",6.7
tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,96,"['scifi', 'animation', 'action', 'drama', 'romance']",6.6
tm1160424,AI Love You,MOVIE,2022,95,"['scifi', 'comedy', 'romance', 'drama']",4.4
ts258358,The Life and Movies of Erşan Kuneri,SHOW,2022,48,['comedy'],6.7
tm1039147,Audible,MOVIE,2021,39,['documentation'],5.3
ts283528,This Is Pop,SHOW,2021,44,"['music', 'documentation']",6.9
ts276067,Maldivas,SHOW,2022,36,"['comedy', 'drama']",5.6
tm1215536,The Hall: Honoring the Greats of Stand-Up,MOVIE,2022,70,"['documentation', 'comedy']",6.3
ts320335,Summer Heat,SHOW,2022,48,"['drama', 'romance']",5.6
ts286632,Why Are You Like This?,SHOW,2021,24,['comedy'],6.4
ts320302,Neymar: The Perfect Chaos,SHOW,2022,55,"['documentation', 'sport']",6.6
tm833467,Hurdang,MOVIE,2022,122,"['drama', 'romance']",4.9
tm1185388,The Turning Point,MOVIE,2021,90,"['drama', 'crime']",6.1
tm998726,Sentinelle,MOVIE,2021,80,"['thriller', 'action', 'drama', 'crime']",4.7
ts257873,Dive Club,SHOW,2021,27,"['drama', 'family']",6.1
tm1077201,Stuck Together,MOVIE,2021,126,['comedy'],6.3
tm1203307,F*ck Love Too,MOVIE,2022,92,"['comedy', 'romance']",3.8
tm945448,Vicky and Her Mystery,MOVIE,2021,84,"['drama', 'family', 'european']",6.4
ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,2021,12,"['drama', 'crime', 'thriller']",7.4
ts331681,Trivia Quest,SHOW,2022,9,"['family', 'fantasy', 'animation']",5.7
ts320872,Queer Eye Germany,SHOW,2022,50,['reality'],7.2
ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,30,"['comedy', 'reality']",6.5
ts296179,The War Next-door,SHOW,2021,33,['comedy'],5.7
ts275448,Navillera,SHOW,2021,65,"['drama', 'family']",8.8
ts269286,Once Upon a Time... Happily Never After,SHOW,2022,30,"['scifi', 'comedy', 'fantasy']",5.4
ts306322,The Unlikely Murderer,SHOW,2021,46,"['drama', 'crime']",7.0
tm1119136,Game Changer,MOVIE,2021,102,"['crime', 'comedy', 'drama', 'romance', 'thriller']",4.1
ts104362,Kid Cosmic,SHOW,2021,22,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",7.9
tm1043290,Murder by the Coast,MOVIE,2021,88,"['crime', 'documentation', 'history']",6.5
tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,2022,36,['comedy'],6.9
ts345976,The Boss Baby: Back in the Crib,SHOW,2022,24,"['animation', 'comedy', 'family', 'fantasy']",6.2
tm810494,The 8th Night,MOVIE,2021,115,"['thriller', 'horror']",5.3
tm1029256,Ferry,MOVIE,2021,106,"['drama', 'action', 'crime', 'thriller']",7.0
ts313849,Blown Away: Christmas,SHOW,2021,29,['reality'],6.7
ts283610,Feels Like Ishq,SHOW,2021,31,"['drama', 'romance', 'comedy']",6.4
tm1144693,The Trip 6,MOVIE,2021,97,['comedy'],3.2
tm1000619,Radhe Shyam,MOVIE,2022,138,"['drama', 'romance']",5.3
ts309676,The World's Most Amazing Vacation Rentals,SHOW,2021,34,"['documentation', 'reality']",6.7
ts280693,Thomas & Friends: All Engines Go!,SHOW,2021,11,"['animation', 'fantasy', 'drama', 'family', 'music', 'comedy']",2.0
ts285469,Headspace Guide to Sleep,SHOW,2021,19,"['documentation', 'animation']",6.8
tm675820,A Boy Called Christmas,MOVIE,2021,106,"['drama', 'family', 'fantasy', 'action']",6.7
tm1174920,Jeff Foxworthy: The Good Old Days,MOVIE,2022,60,"['comedy', 'documentation']",6.1
ts287802,Penguin Town,SHOW,2021,30,"['documentation', 'comedy', 'drama', 'family']",7.8
ts257315,Karma's World,SHOW,2021,12,"['animation', 'comedy', 'family']",5.8
ts299321,Dogs in Space,SHOW,2021,22,"['family', 'fantasy', 'scifi', 'animation', 'action', 'comedy']",7.1
tm1185506,The Taming of the Shrewd,MOVIE,2022,112,"['romance', 'comedy']",4.5
tm1083068,Operation Hyacinth,MOVIE,2021,112,"['crime', 'drama', 'thriller']",6.7
tm879685,The Perfect Family,MOVIE,2021,110,['comedy'],5.3
tm466544,Sooryavanshi,MOVIE,2021,145,"['action', 'thriller', 'crime']",6.3
ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,13,"['comedy', 'romance', 'drama']",6.2
ts317144,Adventure Beast,SHOW,2021,19,"['comedy', 'animation']",5.2
ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,37,['documentation'],6.6
ts260502,Until Life Do Us Part,SHOW,2021,49,['drama'],7.5
ts320557,Elite Short Stories: Patrick,SHOW,2021,12,"['comedy', 'drama']",6.1
ts296081,The Parisian Agency: Exclusive Properties,SHOW,2021,57,['reality'],7.5
tm448707,CBI 5: The Brain,MOVIE,2022,163,"['thriller', 'crime']",6.3
ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,12,"['drama', 'crime', 'thriller']",7.3
tm1111717,L.O.L. Surprise: The Movie,MOVIE,2021,47,"['animation', 'family', 'fantasy', 'scifi', 'western', 'action']",3.8
ts287149,Hype House,SHOW,2022,32,['reality'],2.1
tm950444,Skater Girl,MOVIE,2021,107,"['drama', 'family', 'sport']",6.6
ts239188,Kitz,SHOW,2021,44,"['drama', 'thriller']",5.7
ts297685,I Need Romance,SHOW,2021,45,"['drama', 'romance']",7.8
ts308002,The Five Juanas,SHOW,2021,39,['drama'],6.9
tm1092892,Found,MOVIE,2021,97,"['documentation', 'drama']",7.5
ts271517,The Crew,SHOW,2021,27,['comedy'],6.5
ts257271,The Time It Takes,SHOW,2021,13,"['drama', 'romance', 'comedy']",7.1
tm1108010,Rabbids Invasion - Mission To Mars,MOVIE,2021,70,"['animation', 'comedy']",7.8
ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,14,"['drama', 'romance']",6.9
ts306068,Luna Park,SHOW,2021,50,"['drama', 'romance']",6.4
ts346007,Savage Beauty,SHOW,2022,51,['drama'],5.0
tm1098514,The Falls,MOVIE,2021,129,['drama'],7.0
tm1108621,Yara,MOVIE,2021,96,"['drama', 'thriller', 'crime']",6.2
ts317526,Selling Tampa,SHOW,2021,40,['reality'],4.5
ts216407,Age of Samurai: Battle for Japan,SHOW,2021,43,"['documentation', 'action', 'drama', 'history', 'war']",7.4
tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021,65,['comedy'],5.7
ts306510,Octonauts: Above & Beyond,SHOW,2021,25,"['animation', 'family']",7.2
tm1127479,Cobalt Blue,MOVIE,2022,112,"['romance', 'drama']",6.6
tm433048,This Is the Night,MOVIE,2021,100,"['drama', 'comedy']",5.4
ts270798,Love (ft. Marriage and Divorce),SHOW,2021,69,"['drama', 'romance']",6.6
tm972519,Don't Kill Me,MOVIE,2021,90,"['fantasy', 'horror', 'romance']",4.3
tm1003725,A Castle for Christmas,MOVIE,2021,98,"['romance', 'comedy', 'drama', 'family']",5.5
tm1036270,I Am All Girls,MOVIE,2021,107,"['thriller', 'crime', 'drama']",5.9
ts302056,Titletown High,SHOW,2021,34,"['reality', 'sport']",5.5
ts287838,Mad for Each Other,SHOW,2021,35,"['comedy', 'drama', 'romance']",7.9
ts273318,Country Comfort,SHOW,2021,24,"['drama', 'family', 'music', 'action', 'comedy']",6.8
ts318024,Sea Power,SHOW,2021,48,"['documentation', 'war']",7.7
tm876608,Sounds Like Love,MOVIE,2021,110,"['comedy', 'music', 'romance', 'drama']",5.4
tm1000797,Ride or Die,MOVIE,2021,142,"['thriller', 'romance', 'drama']",5.6
tm1096880,Thomas & Friends: All Engines Go - Race for the Sodor Cup,MOVIE,2021,60,"['animation', 'family']",3.7
ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,2022,61,"['documentation', 'crime']",6.4
tm858287,Jersey,MOVIE,2022,175,"['drama', 'sport', 'romance']",7.3
tm990835,The Girl on the Train,MOVIE,2021,128,"['drama', 'thriller', 'crime']",4.4
ts283639,Decoupled,SHOW,2021,31,"['comedy', 'drama']",8.0
ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021,11,"['drama', 'romance']",6.2
ts271720,Pui Pui Molcar,SHOW,2021,2,"['animation', 'comedy', 'family']",8.1
ts289364,Cat People,SHOW,2021,32,['documentation'],6.3
ts293814,Sparking Joy with Marie Kondo,SHOW,2021,42,"['drama', 'history', 'reality']",6.3
tm993435,Cousins,MOVIE,2021,98,['drama'],6.9
tm1191860,Oprah + Viola: A Netflix Special Event,MOVIE,2022,48,['documentation'],7.2
tm1064532,Deep,MOVIE,2021,101,"['scifi', 'thriller', 'drama']",4.8
tm1047190,The Phantom,MOVIE,2021,81,"['documentation', 'crime']",6.5
ts292446,Taarak Mehta Kka Chhota Chashmah,SHOW,2021,22,"['animation', 'comedy']",6.6
ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,12,"['comedy', 'drama']",6.1
ts288997,Human: The World Within,SHOW,2021,53,['documentation'],6.8
ts282133,City of Ghosts,SHOW,2021,19,"['animation', 'drama']",6.1
ts289261,Transformers: BotBots,SHOW,2022,25,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",6.9
tm1002869,Fate: The Winx Saga - The Afterparty,MOVIE,2021,50,"['fantasy', 'reality', 'comedy']",6.2
ts287045,Fatma,SHOW,2021,42,"['drama', 'thriller', 'crime']",7.4
tm1001267,Secret Magic Control Agency,MOVIE,2021,103,"['comedy', 'family', 'fantasy', 'animation']",6.2
ts258321,"Ada Twist, Scientist",SHOW,2021,28,"['family', 'music', 'animation', 'comedy']",6.8
ts342479,Super PupZ,SHOW,2022,29,"['comedy', 'family', 'fantasy', 'scifi']",6.6
ts300274,Cooking With Paris,SHOW,2021,23,['reality'],5.2
ts271726,Go Dog Go,SHOW,2021,24,"['animation', 'family']",7.0
tm1218702,Doom of Love,MOVIE,2022,100,"['romance', 'drama']",4.7
tm1041543,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,73,['documentation'],7.8
ts257817,Call My Agent Bollywood,SHOW,2021,48,"['comedy', 'drama']",6.9
ts310628,MaveriX,SHOW,2022,23,"['drama', 'family', 'sport', 'action']",5.8
ts300456,My Unorthodox Life,SHOW,2021,40,['reality'],5.5
tm1146393,All Hail,MOVIE,2022,118,"['drama', 'comedy']",5.6
ts302714,The Kingdom,SHOW,2021,45,"['crime', 'drama']",6.5
tm1065041,The Seven Deadly Sins: Cursed by Light,MOVIE,2021,79,"['animation', 'fantasy', 'action']",6.4
ts288545,We the People,SHOW,2021,5,"['animation', 'comedy', 'family', 'music']",3.6
ts299485,A Tale Dark & Grimm,SHOW,2021,30,"['animation', 'action', 'comedy', 'family', 'fantasy']",7.3
tm1132325,Don,MOVIE,2022,164,"['romance', 'comedy', 'drama', 'action']",7.0
ts301609,Love Is Blind: Brazil,SHOW,2021,56,"['reality', 'romance']",6.1
tm1038355,The Last Mercenary,MOVIE,2021,110,"['action', 'comedy', 'crime', 'thriller']",5.3
tm890013,Lulli,MOVIE,2021,90,"['fantasy', 'comedy', 'romance']",4.8
tm1182144,Dancing on Glass,MOVIE,2022,137,"['drama', 'thriller']",5.5
tm1102226,"My Brother, My Sister",MOVIE,2021,110,['drama'],6.0
tm1000037,Je suis Karl,MOVIE,2021,126,"['drama', 'thriller', 'european', 'romance']",5.4
ts297065,Tattoo Redo,SHOW,2021,28,['reality'],5.9
tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,95,"['documentation', 'history', 'sport']",6.9
ts285724,2020,SHOW,2021,45,"['drama', 'crime', 'thriller']",7.9
ts288065,Naomi Osaka,SHOW,2021,37,"['documentation', 'sport']",6.2
tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,104,"['animation', 'action', 'comedy', 'drama', 'family', 'fantasy']",6.7
tm1114205,Amina,MOVIE,2021,120,"['war', 'history', 'drama', 'action']",3.8
ts272515,Dealer,SHOW,2021,41,"['action', 'drama', 'thriller', 'crime']",6.1
tm1129394,The Princess Switch 3: Romancing the Star,MOVIE,2021,106,"['comedy', 'romance', 'drama', 'family']",5.5
tm949382,Looop Lapeta,MOVIE,2022,131,"['romance', 'thriller', 'action', 'comedy', 'crime']",5.2
tm1129217,Anonymously Yours,MOVIE,2021,101,"['drama', 'romance']",5.7
tm1000599,The Last Forest,MOVIE,2021,74,"['drama', 'documentation']",7.3
ts257345,Wild Abandon,SHOW,2022,51,"['drama', 'comedy']",7.1
tm1188819,Rumspringa,MOVIE,2022,102,"['drama', 'comedy', 'romance']",5.3
tm1049155,Bordertown: The Mural Murders,MOVIE,2021,107,"['crime', 'drama']",6.2
ts291150,Soil,SHOW,2021,48,"['comedy', 'drama']",7.1
ts320183,Single’s Inferno,SHOW,2021,61,['reality'],7.1
ts315144,The Creature Cases,SHOW,2022,29,"['animation', 'comedy', 'family', 'action']",8.5
ts309235,Christmas Flow,SHOW,2021,50,"['romance', 'comedy', 'music']",5.7
ts90023,AlRawabi School for Girls,SHOW,2021,48,['drama'],7.3
ts346034,Blood Sisters,SHOW,2022,57,"['drama', 'crime', 'thriller']",5.0
tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,89,['documentation'],7.7
ts226392,Sexify,SHOW,2021,44,"['comedy', 'drama']",6.5
tm1187638,Ronny Chieng: Speakeasy,MOVIE,2022,60,"['comedy', 'documentation']",6.3
ts287941,Racket Boys,SHOW,2021,71,"['family', 'drama', 'comedy', 'sport']",4.0
tm1001108,Biggie: I Got a Story to Tell,MOVIE,2021,97,"['documentation', 'music']",6.8
ts320407,The Future Diary,SHOW,2021,34,"['reality', 'romance']",6.8
ts288540,Ray,SHOW,2021,59,"['drama', 'thriller', 'crime']",7.1
tm475430,Super Me,MOVIE,2021,102,"['action', 'drama', 'fantasy', 'scifi']",5.8
tm1125844,The Whole Truth,MOVIE,2021,125,"['drama', 'horror', 'thriller']",5.1
tm1130995,Jonas Brothers Family Roast,MOVIE,2021,68,"['comedy', 'music']",5.2
ts356275,Johnny Test,SHOW,2021,14,"['comedy', 'animation', 'family', 'scifi', 'action']",6.4
tm980657,The Soul,MOVIE,2021,130,"['scifi', 'thriller', 'drama']",6.6
ts235563,Daughter from Another Mother,SHOW,2021,38,"['romance', 'comedy', 'drama', 'fantasy']",7.2
tm1201453,"Sing, Dance, Act: Kabuki featuring Toma Ikuta",MOVIE,2022,87,['documentation'],6.9
ts288472,You Are My Spring,SHOW,2021,69,"['drama', 'romance', 'thriller', 'fantasy']",7.4
tm919869,And Tomorrow the Entire World,MOVIE,2021,111,"['romance', 'crime', 'drama']",6.0
tm1022912,One,MOVIE,2021,150,"['drama', 'thriller']",6.5
ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,35,"['documentation', 'music']",7.1
ts330012,Eternally Confused and Eager for Love,SHOW,2022,23,"['comedy', 'romance']",6.7
ts282155,Zero,SHOW,2021,24,"['scifi', 'action', 'comedy', 'drama', 'fantasy']",5.6
ts188861,Battle Kitty,SHOW,2022,33,"['animation', 'fantasy', 'scifi', 'action', 'comedy', 'family']",6.3
tm454879,Major Grom: Plague Doctor,MOVIE,2021,136,"['action', 'crime']",6.3
ts279953,Law School,SHOW,2021,65,"['crime', 'drama', 'thriller']",8.0
tm421437,Anne+,MOVIE,2021,94,['drama'],6.0
tm1025318,Ajeeb Daastaans,MOVIE,2021,142,"['drama', 'romance']",6.7
ts316965,Ridley Jones,SHOW,2021,28,"['animation', 'comedy', 'family', 'fantasy']",4.6
ts270807,"Hello, Me!",SHOW,2021,62,"['comedy', 'drama', 'scifi', 'fantasy', 'romance']",7.2
ts302058,Everything Will Be Fine,SHOW,2021,29,"['comedy', 'drama']",6.2
tm1022893,Dynasty Warriors,MOVIE,2021,118,"['action', 'fantasy']",4.7
